owner_id,owner_ref,source_csv,source_json,source_csv_sha256,source_json_sha256,native_namespace,native_dispatch,cli_commands,id,record_type,view_id,row_id,column_id,capability_refs,need,operation,outcome,implementation_status,standing,source_refs,code_refs,test_refs,account_ref,relation,coverage,extensions,question
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A0->H5,relation,suite-relations,A0,H5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,05/50:ground-synthesis,H,"{""src_product"": ""Central"", ""dst_product"": ""QL"", ""ql"": ""D2-transform.inverse|D2-complete.inverse"", ""cf_view"": ""CF7"", ""seam"": ""05/50:ground-synthesis"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A0->A5,relation,suite-relations,A0,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,05/50:ground-synthesis,H,"{""src_product"": ""Central"", ""dst_product"": ""QL"", ""ql"": ""D3:B3|D3:C1"", ""cf_view"": ""CF7"", ""seam"": ""05/50:ground-synthesis"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A1->H5,relation,suite-relations,A1,H5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,15:agency-ql,S,"{""src_product"": ""Actuation"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""15:agency-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A1->A5,relation,suite-relations,A1,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,15:agency-ql,S,"{""src_product"": ""Actuation"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""15:agency-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A2->H5,relation,suite-relations,A2,H5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,25:context-ql,S,"{""src_product"": ""AIKit"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""25:context-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A2->A5,relation,suite-relations,A2,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,25:context-ql,S,"{""src_product"": ""AIKit"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""25:context-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A3->H5,relation,suite-relations,A3,H5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,35:development-ql,S,"{""src_product"": ""Factory"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""35:development-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#132(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A3->A5,relation,suite-relations,A3,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,35:development-ql,S,"{""src_product"": ""Factory"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""35:development-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#132(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A4->H5,relation,suite-relations,A4,H5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""Workcell"", ""dst_product"": ""QL"", ""ql"": ""D2-require.inverse"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A4->A5,relation,suite-relations,A4,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""Workcell"", ""dst_product"": ""QL"", ""ql"": ""D3:A3"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->H0,relation,suite-relations,A5,H0,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,05/50:ground-synthesis,H,"{""src_product"": ""QL"", ""dst_product"": ""Central"", ""ql"": ""D2-require.inverse|D2-complete.inverse"", ""cf_view"": ""CF7"", ""seam"": ""05/50:ground-synthesis"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->H1,relation,suite-relations,A5,H1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,15:agency-ql,S,"{""src_product"": ""QL"", ""dst_product"": ""Actuation"", ""ql"": """", ""cf_view"": """", ""seam"": ""15:agency-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->H2,relation,suite-relations,A5,H2,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,25:context-ql,S,"{""src_product"": ""QL"", ""dst_product"": ""AIKit"", ""ql"": """", ""cf_view"": """", ""seam"": ""25:context-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->H3,relation,suite-relations,A5,H3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,35:development-ql,S,"{""src_product"": ""QL"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": """", ""seam"": ""35:development-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#132(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->H4,relation,suite-relations,A5,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""QL"", ""dst_product"": ""Workcell"", ""ql"": ""D2-transform.inverse"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->H5,relation,suite-relations,A5,H5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,conjugation:QL,H,"{""src_product"": ""QL"", ""dst_product"": ""QL"", ""ql"": ""D1.inverse"", ""cf_view"": """", ""seam"": ""conjugation:QL"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->A0,relation,suite-relations,A5,A0,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,05/50:ground-synthesis,H,"{""src_product"": ""QL"", ""dst_product"": ""Central"", ""ql"": ""D3:B3|D3:C1"", ""cf_view"": ""CF7"", ""seam"": ""05/50:ground-synthesis"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->A1,relation,suite-relations,A5,A1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,15:agency-ql,S,"{""src_product"": ""QL"", ""dst_product"": ""Actuation"", ""ql"": """", ""cf_view"": """", ""seam"": ""15:agency-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->A2,relation,suite-relations,A5,A2,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,25:context-ql,S,"{""src_product"": ""QL"", ""dst_product"": ""AIKit"", ""ql"": """", ""cf_view"": """", ""seam"": ""25:context-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->A3,relation,suite-relations,A5,A3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,35:development-ql,S,"{""src_product"": ""QL"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": """", ""seam"": ""35:development-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#132(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->A4,relation,suite-relations,A5,A4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""QL"", ""dst_product"": ""Workcell"", ""ql"": ""D3:A3"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],A5->A5,relation,suite-relations,A5,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,self:QL,I,"{""src_product"": ""QL"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""self:QL"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",
quaternal-logic,product:quaternal-logic,product:quaternal-logic:ProjectCentral/user/capability-matrix.csv,product:quaternal-logic:ProjectCentral/user/capability-matrix.json,0a0fd90223d831f9b3bcd7b994c43e129c7caf6feb3cc3446b13d3a9bb67d125,589d30ef4ec74bc4a6d330759a521c6d4ef3545460a6dff2f448b179dedadafa,ql,oi <namespace> forwards the native leaf path unchanged,[],rel.ql.q0.S,relation,product-field,q0,S,"[""cap.ql.kernel-parity""]",,,,,agent-inference,ProjectCentral/user/ql.html#whole-why,,,ql.html#whole/why,"People and Agents use patterns to understand a subject, but the pattern can remain implicit or become a label detached from the work. Quaternal Logic gives relational understanding an explicit form that can be inspected, compared and tested. Its research begins in the Epi-Logos inquiry into mind, relation and interiority; its software makes sufficiently specified parts of that inquiry operational.",,"{""basis"": ""Exact overview seed text. Capability links follow their existing governing expanded account units; cell placement is editorial inference."", ""seed_ref"": ""ql:seed:q0"", ""source_unit"": ""whole-why"", ""seed_sha256"": ""3869e8d7edfd0673735a78ad9ff3a02303c7cf74fcf63c2d9b392dc5afd30316"", ""source_standing"": ""agent-inference"", ""reconciled_change_ref"": ""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.557139+00:00""}",Why?
